state loaded in 344s
resume: 1136210 orbits, 31724 expanded, 326 skipped, 1104160 queued; tight range 30..10845; workers 207
tight=90: 3057 neighbors, +1103 orbits, total 1315435, expanded 32430
tight=80: 4575 neighbors, +1628 orbits, total 1317063, expanded 32431
tight=67: 8485 neighbors, +1134 orbits, total 1318197, expanded 32432
tight=114: 349 neighbors, +122 orbits, total 1318319, expanded 32433
tight=88: 1551 neighbors, +786 orbits, total 1319105, expanded 32434
tight=132: figure timeout -> skipped
tight=146: figure timeout -> skipped
tight=111: figure timeout -> skipped
tight=115: figure timeout -> skipped
tight=118: figure timeout -> skipped
tight=163: figure timeout -> skipped
tight=216: figure timeout -> skipped
tight=110: figure timeout -> skipped
tight=181: figure timeout -> skipped
tight=94: figure timeout -> skipped
tight=194: figure timeout -> skipped
tight=160: figure timeout -> skipped
tight=105: figure timeout -> skipped
tight=100: figure timeout -> skipped
tight=158: figure timeout -> skipped
tight=98: figure timeout -> skipped
tight=238: figure timeout -> skipped
tight=112: figure timeout -> skipped
tight=186: figure timeout -> skipped
tight=139: figure timeout -> skipped
tight=328: figure timeout -> skipped
tight=82: figure timeout -> skipped
tight=74: figure timeout -> skipped
tight=82: figure timeout -> skipped
tight=137: figure timeout -> skipped
tight=132: figure timeout -> skipped
tight=113: figure timeout -> skipped
tight=136: figure timeout -> skipped
tight=130: figure timeout -> skipped
tight=80: figure timeout -> skipped
tight=141: figure timeout -> skipped
tight=117: figure timeout -> skipped
tight=201: figure timeout -> skipped
tight=200: figure timeout -> skipped
tight=204: figure timeout -> skipped
tight=141: figure timeout -> skipped
tight=156: figure timeout -> skipped
tight=87: figure timeout -> skipped
tight=217: figure timeout -> skipped
tight=180: figure timeout -> skipped
tight=149: figure timeout -> skipped
tight=326: figure timeout -> skipped
tight=191: figure timeout -> skipped
tight=203: figure timeout -> skipped
tight=85: figure timeout -> skipped
tight=174: figure timeout -> skipped
tight=242: figure timeout -> skipped
tight=309: figure timeout -> skipped
tight=222: figure timeout -> skipped
tight=237: figure timeout -> skipped
tight=368: figure timeout -> skipped
tight=88: figure timeout -> skipped
tight=79: figure timeout -> skipped
tight=85: figure timeout -> skipped
tight=83: figure timeout -> skipped
tight=102: figure timeout -> skipped
tight=86: figure timeout -> skipped
tight=87: figure timeout -> skipped
tight=115: figure timeout -> skipped
tight=94: figure timeout -> skipped
tight=119: figure timeout -> skipped
tight=131: figure timeout -> skipped
tight=96: figure timeout -> skipped
tight=151: figure timeout -> skipped
tight=114: figure timeout -> skipped
tight=121: figure timeout -> skipped
tight=87: figure timeout -> skipped
tight=126: figure timeout -> skipped
tight=125: figure timeout -> skipped
tight=121: figure timeout -> skipped
tight=96: figure timeout -> skipped
tight=117: figure timeout -> skipped
tight=118: figure timeout -> skipped
tight=88: figure timeout -> skipped
tight=102: figure timeout -> skipped
tight=93: figure timeout -> skipped
tight=117: figure timeout -> skipped
tight=127: figure timeout -> skipped
tight=113: figure timeout -> skipped
tight=125: figure timeout -> skipped
tight=115: figure timeout -> skipped
tight=104: figure timeout -> skipped
tight=104: figure timeout -> skipped
tight=119: figure timeout -> skipped
tight=133: figure timeout -> skipped
tight=153: figure timeout -> skipped
tight=182: figure timeout -> skipped
tight=87: 1004 neighbors, +579 orbits, total 1319684, expanded 32435
tight=63: 15923 neighbors, +1355 orbits, total 1321039, expanded 32436
tight=142: 1428 neighbors, +157 orbits, total 1321196, expanded 32437
tight=81: 6699 neighbors, +3230 orbits, total 1324426, expanded 32438
tight=65: 8914 neighbors, +381 orbits, total 1324807, expanded 32439
tight=96: 402 neighbors, +111 orbits, total 1324918, expanded 32440
tight=78: 15320 neighbors, +4004 orbits, total 1328922, expanded 32441
tight=79: 2512 neighbors, +558 orbits, total 1329480, expanded 32442
tight=71: 4142 neighbors, +1955 orbits, total 1331435, expanded 32443
tight=88: 2117 neighbors, +77 orbits, total 1331512, expanded 32444
tight=103: 1893 neighbors, +1435 orbits, total 1332947, expanded 32445
tight=98: 4772 neighbors, +2690 orbits, total 1335637, expanded 32446
tight=112: 4106 neighbors, +1750 orbits, total 1337387, expanded 32447
tight=77: 3641 neighbors, +479 orbits, total 1337866, expanded 32448
tight=80: 10810 neighbors, +1987 orbits, total 1339853, expanded 32449
tight=92: 5270 neighbors, +1668 orbits, total 1341521, expanded 32450
tight=73: 10912 neighbors, +7405 orbits, total 1348926, expanded 32451
tight=98: 1617 neighbors, +1297 orbits, total 1350223, expanded 32452
tight=139: 2237 neighbors, +189 orbits, total 1350412, expanded 32453
tight=111: 10409 neighbors, +6413 orbits, total 1356825, expanded 32454
tight=85: 5861 neighbors, +950 orbits, total 1357775, expanded 32455
tight=118: 1598 neighbors, +1362 orbits, total 1359137, expanded 32456
tight=105: 6763 neighbors, +1415 orbits, total 1360552, expanded 32457
tight=83: 55906 neighbors, +2455 orbits, total 1363007, expanded 32458
tight=93: figure timeout -> skipped
tight=108: figure timeout -> skipped
tight=147: figure timeout -> skipped
tight=154: figure timeout -> skipped
tight=154: figure timeout -> skipped
tight=185: figure timeout -> skipped
tight=341: figure timeout -> skipped
tight=33: 34 neighbors, +3 orbits, total 1363010, expanded 32459
tight=32: 34 neighbors, +0 orbits, total 1363010, expanded 32460
tight=33: 38 neighbors, +0 orbits, total 1363010, expanded 32461
tight=33: 46 neighbors, +2 orbits, total 1363012, expanded 32462
tight=33: 51 neighbors, +0 orbits, total 1363012, expanded 32463
tight=33: 50 neighbors, +1 orbits, total 1363013, expanded 32464
tight=34: 34 neighbors, +0 orbits, total 1363013, expanded 32465
tight=34: 67 neighbors, +0 orbits, total 1363013, expanded 32466
tight=34: 82 neighbors, +0 orbits, total 1363013, expanded 32467
tight=35: 99 neighbors, +0 orbits, total 1363013, expanded 32468
tight=34: 62 neighbors, +12 orbits, total 1363025, expanded 32469
tight=33: 70 neighbors, +0 orbits, total 1363025, expanded 32470
tight=35: 135 neighbors, +2 orbits, total 1363027, expanded 32471
tight=35: 43 neighbors, +6 orbits, total 1363033, expanded 32472
tight=35: 99 neighbors, +5 orbits, total 1363038, expanded 32473
tight=35: 135 neighbors, +6 orbits, total 1363044, expanded 32474
tight=35: 36 neighbors, +1 orbits, total 1363045, expanded 32475
tight=35: 64 neighbors, +11 orbits, total 1363056, expanded 32476
tight=36: 92 neighbors, +11 orbits, total 1363067, expanded 32477
tight=36: 40 neighbors, +0 orbits, total 1363067, expanded 32478
tight=35: 227 neighbors, +10 orbits, total 1363077, expanded 32479
tight=36: 43 neighbors, +0 orbits, total 1363077, expanded 32480
tight=36: 38 neighbors, +4 orbits, total 1363081, expanded 32481
tight=35: 198 neighbors, +24 orbits, total 1363105, expanded 32482
tight=36: 40 neighbors, +0 orbits, total 1363105, expanded 32483
tight=36: 40 neighbors, +0 orbits, total 1363105, expanded 32484
tight=35: 91 neighbors, +28 orbits, total 1363133, expanded 32485
tight=36: 45 neighbors, +2 orbits, total 1363135, expanded 32486
tight=35: 200 neighbors, +6 orbits, total 1363141, expanded 32487
tight=58: 129 neighbors, +9 orbits, total 1363150, expanded 32488
tight=36: 46 neighbors, +2 orbits, total 1363152, expanded 32489
tight=36: 103 neighbors, +3 orbits, total 1363155, expanded 32490
tight=36: 64 neighbors, +1 orbits, total 1363156, expanded 32491
tight=59: 122 neighbors, +15 orbits, total 1363171, expanded 32492
tight=37: 63 neighbors, +5 orbits, total 1363176, expanded 32493
tight=35: 311 neighbors, +24 orbits, total 1363200, expanded 32494
tight=36: 97 neighbors, +6 orbits, total 1363206, expanded 32495
tight=37: 68 neighbors, +12 orbits, total 1363218, expanded 32496
tight=37: 57 neighbors, +2 orbits, total 1363220, expanded 32497
tight=37: 99 neighbors, +9 orbits, total 1363229, expanded 32498
tight=37: 108 neighbors, +4 orbits, total 1363233, expanded 32499
tight=38: 46 neighbors, +3 orbits, total 1363236, expanded 32500
tight=37: 60 neighbors, +16 orbits, total 1363252, expanded 32501
tight=38: 40 neighbors, +1 orbits, total 1363253, expanded 32502
tight=38: 43 neighbors, +4 orbits, total 1363257, expanded 32503
tight=58: 164 neighbors, +38 orbits, total 1363295, expanded 32504
tight=38: 73 neighbors, +2 orbits, total 1363297, expanded 32505
tight=38: 73 neighbors, +6 orbits, total 1363303, expanded 32506
tight=38: 40 neighbors, +0 orbits, total 1363303, expanded 32507
tight=36: 184 neighbors, +30 orbits, total 1363333, expanded 32508
tight=38: 48 neighbors, +5 orbits, total 1363338, expanded 32509
tight=61: 130 neighbors, +13 orbits, total 1363351, expanded 32510
tight=38: 114 neighbors, +0 orbits, total 1363351, expanded 32511
tight=38: 68 neighbors, +6 orbits, total 1363357, expanded 32512
tight=38: 53 neighbors, +0 orbits, total 1363357, expanded 32513
tight=38: 38 neighbors, +1 orbits, total 1363358, expanded 32514
tight=59: 201 neighbors, +66 orbits, total 1363424, expanded 32515
tight=38: 96 neighbors, +7 orbits, total 1363431, expanded 32516
tight=39: 53 neighbors, +4 orbits, total 1363435, expanded 32517
tight=38: 64 neighbors, +4 orbits, total 1363439, expanded 32518
tight=64: 168 neighbors, +20 orbits, total 1363459, expanded 32519
tight=38: 148 neighbors, +23 orbits, total 1363482, expanded 32520
tight=39: 47 neighbors, +2 orbits, total 1363484, expanded 32521
tight=39: 73 neighbors, +3 orbits, total 1363487, expanded 32522
tight=39: 117 neighbors, +2 orbits, total 1363489, expanded 32523
tight=39: 88 neighbors, +15 orbits, total 1363504, expanded 32524
tight=38: 148 neighbors, +18 orbits, total 1363522, expanded 32525
tight=39: 91 neighbors, +3 orbits, total 1363525, expanded 32526
tight=39: 86 neighbors, +8 orbits, total 1363533, expanded 32527
tight=39: 39 neighbors, +1 orbits, total 1363534, expanded 32528
tight=39: 91 neighbors, +30 orbits, total 1363564, expanded 32529
tight=38: 180 neighbors, +10 orbits, total 1363574, expanded 32530
tight=58: 211 neighbors, +4 orbits, total 1363578, expanded 32531
tight=39: 95 neighbors, +12 orbits, total 1363590, expanded 32532
tight=39: 107 neighbors, +14 orbits, total 1363604, expanded 32533
tight=40: 88 neighbors, +2 orbits, total 1363606, expanded 32534
tight=40: 100 neighbors, +12 orbits, total 1363618, expanded 32535
tight=40: 91 neighbors, +5 orbits, total 1363623, expanded 32536
tight=39: 58 neighbors, +8 orbits, total 1363631, expanded 32537
tight=40: 89 neighbors, +1 orbits, total 1363632, expanded 32538
tight=40: 104 neighbors, +0 orbits, total 1363632, expanded 32539
tight=40: 91 neighbors, +5 orbits, total 1363637, expanded 32540
tight=40: 54 neighbors, +1 orbits, total 1363638, expanded 32541
tight=40: 77 neighbors, +4 orbits, total 1363642, expanded 32542
tight=61: 153 neighbors, +23 orbits, total 1363665, expanded 32543
tight=40: 99 neighbors, +3 orbits, total 1363668, expanded 32544
tight=64: 214 neighbors, +49 orbits, total 1363717, expanded 32545
tight=40: 87 neighbors, +9 orbits, total 1363726, expanded 32546
tight=61: 217 neighbors, +49 orbits, total 1363775, expanded 32547
tight=40: 50 neighbors, +3 orbits, total 1363778, expanded 32548
tight=40: 41 neighbors, +0 orbits, total 1363778, expanded 32549
tight=40: 187 neighbors, +16 orbits, total 1363794, expanded 32550
tight=40: 43 neighbors, +1 orbits, total 1363795, expanded 32551
tight=40: 49 neighbors, +3 orbits, total 1363798, expanded 32552
tight=37: 231 neighbors, +35 orbits, total 1363833, expanded 32553
tight=40: 98 neighbors, +5 orbits, total 1363838, expanded 32554
tight=40: 86 neighbors, +6 orbits, total 1363844, expanded 32555
tight=40: 98 neighbors, +25 orbits, total 1363869, expanded 32556
tight=40: 120 neighbors, +28 orbits, total 1363897, expanded 32557
tight=40: 112 neighbors, +12 orbits, total 1363909, expanded 32558
tight=63: 154 neighbors, +10 orbits, total 1363919, expanded 32559
tight=40: 251 neighbors, +33 orbits, total 1363952, expanded 32560
tight=40: 36 neighbors, +3 orbits, total 1363955, expanded 32561
tight=40: 100 neighbors, +21 orbits, total 1363976, expanded 32562
tight=40: 204 neighbors, +19 orbits, total 1363995, expanded 32563
tight=41: 43 neighbors, +1 orbits, total 1363996, expanded 32564
tight=40: 76 neighbors, +18 orbits, total 1364014, expanded 32565
tight=40: 52 neighbors, +4 orbits, total 1364018, expanded 32566
tight=41: 65 neighbors, +7 orbits, total 1364025, expanded 32567
tight=59: 251 neighbors, +95 orbits, total 1364120, expanded 32568
tight=40: 95 neighbors, +30 orbits, total 1364150, expanded 32569
tight=40: 106 neighbors, +22 orbits, total 1364172, expanded 32570
tight=41: 56 neighbors, +4 orbits, total 1364176, expanded 32571
tight=41: 93 neighbors, +6 orbits, total 1364182, expanded 32572
tight=41: 100 neighbors, +14 orbits, total 1364196, expanded 32573
tight=41: 46 neighbors, +0 orbits, total 1364196, expanded 32574
tight=41: 92 neighbors, +4 orbits, total 1364200, expanded 32575
tight=41: 74 neighbors, +11 orbits, total 1364211, expanded 32576
tight=40: 159 neighbors, +22 orbits, total 1364233, expanded 32577
tight=40: 115 neighbors, +9 orbits, total 1364242, expanded 32578
tight=59: 199 neighbors, +8 orbits, total 1364250, expanded 32579
tight=40: 215 neighbors, +35 orbits, total 1364285, expanded 32580
tight=41: 114 neighbors, +23 orbits, total 1364308, expanded 32581
tight=41: 111 neighbors, +5 orbits, total 1364313, expanded 32582
tight=41: 44 neighbors, +5 orbits, total 1364318, expanded 32583
tight=40: 349 neighbors, +2 orbits, total 1364320, expanded 32584
tight=41: 113 neighbors, +46 orbits, total 1364366, expanded 32585
tight=59: 327 neighbors, +34 orbits, total 1364400, expanded 32586
tight=41: 107 neighbors, +17 orbits, total 1364417, expanded 32587
tight=41: 212 neighbors, +34 orbits, total 1364451, expanded 32588
tight=58: 230 neighbors, +63 orbits, total 1364514, expanded 32589
tight=41: 56 neighbors, +1 orbits, total 1364515, expanded 32590
tight=59: 177 neighbors, +11 orbits, total 1364526, expanded 32591
tight=59: 126 neighbors, +5 orbits, total 1364531, expanded 32592
tight=60: 318 neighbors, +38 orbits, total 1364569, expanded 32593
tight=42: 86 neighbors, +1 orbits, total 1364570, expanded 32594
tight=41: 71 neighbors, +9 orbits, total 1364579, expanded 32595
tight=42: 73 neighbors, +1 orbits, total 1364580, expanded 32596
tight=42: 59 neighbors, +2 orbits, total 1364582, expanded 32597
tight=42: 57 neighbors, +6 orbits, total 1364588, expanded 32598
tight=42: 61 neighbors, +6 orbits, total 1364594, expanded 32599
tight=42: 151 neighbors, +3 orbits, total 1364597, expanded 32600
tight=42: 238 neighbors, +2 orbits, total 1364599, expanded 32601
tight=42: 169 neighbors, +21 orbits, total 1364620, expanded 32602
tight=41: 161 neighbors, +19 orbits, total 1364639, expanded 32603
tight=42: 79 neighbors, +6 orbits, total 1364645, expanded 32604
tight=42: 79 neighbors, +2 orbits, total 1364647, expanded 32605
tight=42: 116 neighbors, +22 orbits, total 1364669, expanded 32606
tight=42: 46 neighbors, +0 orbits, total 1364669, expanded 32607
tight=42: 114 neighbors, +15 orbits, total 1364684, expanded 32608
tight=42: 238 neighbors, +37 orbits, total 1364721, expanded 32609
tight=64: 128 neighbors, +20 orbits, total 1364741, expanded 32610
tight=61: 407 neighbors, +42 orbits, total 1364783, expanded 32611
tight=60: 300 neighbors, +77 orbits, total 1364860, expanded 32612
tight=41: 305 neighbors, +26 orbits, total 1364886, expanded 32613
tight=42: 54 neighbors, +3 orbits, total 1364889, expanded 32614
tight=39: 387 neighbors, +99 orbits, total 1364988, expanded 32615
tight=42: 116 neighbors, +27 orbits, total 1365015, expanded 32616
tight=42: 161 neighbors, +13 orbits, total 1365028, expanded 32617
tight=42: 83 neighbors, +15 orbits, total 1365043, expanded 32618
tight=42: 54 neighbors, +3 orbits, total 1365046, expanded 32619
tight=41: 294 neighbors, +101 orbits, total 1365147, expanded 32620
tight=43: 73 neighbors, +0 orbits, total 1365147, expanded 32621
tight=43: 75 neighbors, +5 orbits, total 1365152, expanded 32622
tight=42: 122 neighbors, +30 orbits, total 1365182, expanded 32623
tight=42: 175 neighbors, +21 orbits, total 1365203, expanded 32624
tight=42: 102 neighbors, +21 orbits, total 1365224, expanded 32625
tight=61: 418 neighbors, +84 orbits, total 1365308, expanded 32626
tight=42: 234 neighbors, +4 orbits, total 1365312, expanded 32627
tight=42: 143 neighbors, +32 orbits, total 1365344, expanded 32628
tight=43: 50 neighbors, +0 orbits, total 1365344, expanded 32629
tight=43: 125 neighbors, +19 orbits, total 1365363, expanded 32630
tight=41: 265 neighbors, +11 orbits, total 1365374, expanded 32631
tight=43: 60 neighbors, +2 orbits, total 1365376, expanded 32632
tight=42: 152 neighbors, +28 orbits, total 1365404, expanded 32633
tight=41: 313 neighbors, +98 orbits, total 1365502, expanded 32634
tight=43: 85 neighbors, +0 orbits, total 1365502, expanded 32635
tight=67: 101 neighbors, +11 orbits, total 1365513, expanded 32636
tight=42: 219 neighbors, +38 orbits, total 1365551, expanded 32637
tight=42: 384 neighbors, +57 orbits, total 1365608, expanded 32638
tight=43: 66 neighbors, +8 orbits, total 1365616, expanded 32639
tight=61: 454 neighbors, +72 orbits, total 1365688, expanded 32640
tight=43: 89 neighbors, +6 orbits, total 1365694, expanded 32641
tight=43: 53 neighbors, +12 orbits, total 1365706, expanded 32642
tight=43: 53 neighbors, +9 orbits, total 1365715, expanded 32643
tight=43: 89 neighbors, +11 orbits, total 1365726, expanded 32644
tight=43: 50 neighbors, +0 orbits, total 1365726, expanded 32645
tight=42: 184 neighbors, +26 orbits, total 1365752, expanded 32646
tight=43: 89 neighbors, +17 orbits, total 1365769, expanded 32647
tight=43: 99 neighbors, +39 orbits, total 1365808, expanded 32648
tight=43: 65 neighbors, +1 orbits, total 1365809, expanded 32649
tight=62: 256 neighbors, +83 orbits, total 1365892, expanded 32650
tight=43: 176 neighbors, +13 orbits, total 1365905, expanded 32651
tight=43: 92 neighbors, +9 orbits, total 1365914, expanded 32652
tight=63: 171 neighbors, +4 orbits, total 1365918, expanded 32653
tight=43: 90 neighbors, +8 orbits, total 1365926, expanded 32654
tight=44: 61 neighbors, +10 orbits, total 1365936, expanded 32655
tight=43: 94 neighbors, +14 orbits, total 1365950, expanded 32656
tight=43: 116 neighbors, +23 orbits, total 1365973, expanded 32657
tight=43: 199 neighbors, +20 orbits, total 1365993, expanded 32658
tight=61: 300 neighbors, +204 orbits, total 1366197, expanded 32659
tight=44: 102 neighbors, +0 orbits, total 1366197, expanded 32660
tight=41: 328 neighbors, +97 orbits, total 1366294, expanded 32661
tight=44: 64 neighbors, +6 orbits, total 1366300, expanded 32662
tight=43: 100 neighbors, +27 orbits, total 1366327, expanded 32663
tight=43: 228 neighbors, +45 orbits, total 1366372, expanded 32664
tight=43: 223 neighbors, +22 orbits, total 1366394, expanded 32665
tight=58: 87 neighbors, +2 orbits, total 1366396, expanded 32666
tight=42: 280 neighbors, +15 orbits, total 1366411, expanded 32667
tight=43: 227 neighbors, +32 orbits, total 1366443, expanded 32668
tight=44: 98 neighbors, +2 orbits, total 1366445, expanded 32669
tight=58: 283 neighbors, +76 orbits, total 1366521, expanded 32670
tight=44: 51 neighbors, +1 orbits, total 1366522, expanded 32671
tight=44: 94 neighbors, +4 orbits, total 1366526, expanded 32672
tight=44: 83 neighbors, +6 orbits, total 1366532, expanded 32673
tight=44: 121 neighbors, +20 orbits, total 1366552, expanded 32674
tight=44: 170 neighbors, +28 orbits, total 1366580, expanded 32675
tight=44: 85 neighbors, +1 orbits, total 1366581, expanded 32676
tight=44: 73 neighbors, +25 orbits, total 1366606, expanded 32677
tight=41: 470 neighbors, +37 orbits, total 1366643, expanded 32678
tight=43: 274 neighbors, +6 orbits, total 1366649, expanded 32679
tight=43: 225 neighbors, +70 orbits, total 1366719, expanded 32680
tight=44: 118 neighbors, +46 orbits, total 1366765, expanded 32681
tight=42: 475 neighbors, +93 orbits, total 1366858, expanded 32682
tight=44: 101 neighbors, +39 orbits, total 1366897, expanded 32683
tight=44: 103 neighbors, +6 orbits, total 1366903, expanded 32684
tight=44: 66 neighbors, +3 orbits, total 1366906, expanded 32685
tight=44: 111 neighbors, +0 orbits, total 1366906, expanded 32686
tight=44: 102 neighbors, +8 orbits, total 1366914, expanded 32687
tight=44: 110 neighbors, +34 orbits, total 1366948, expanded 32688
tight=43: 232 neighbors, +49 orbits, total 1366997, expanded 32689
tight=43: 486 neighbors, +34 orbits, total 1367031, expanded 32690
tight=44: 87 neighbors, +14 orbits, total 1367045, expanded 32691
tight=44: 85 neighbors, +24 orbits, total 1367069, expanded 32692
tight=44: 139 neighbors, +14 orbits, total 1367083, expanded 32693
tight=45: 81 neighbors, +0 orbits, total 1367083, expanded 32694
tight=45: 88 neighbors, +0 orbits, total 1367083, expanded 32695
tight=44: 109 neighbors, +10 orbits, total 1367093, expanded 32696
tight=43: 217 neighbors, +52 orbits, total 1367145, expanded 32697
tight=44: 175 neighbors, +45 orbits, total 1367190, expanded 32698
tight=72: 375 neighbors, +43 orbits, total 1367233, expanded 32699
tight=44: 93 neighbors, +12 orbits, total 1367245, expanded 32700
tight=44: 150 neighbors, +17 orbits, total 1367262, expanded 32701
tight=64: 172 neighbors, +93 orbits, total 1367355, expanded 32702
tight=45: 157 neighbors, +43 orbits, total 1367398, expanded 32703
tight=45: 50 neighbors, +3 orbits, total 1367401, expanded 32704
tight=45: 101 neighbors, +14 orbits, total 1367415, expanded 32705
tight=43: 276 neighbors, +27 orbits, total 1367442, expanded 32706
tight=44: 176 neighbors, +56 orbits, total 1367498, expanded 32707
tight=44: 244 neighbors, +63 orbits, total 1367561, expanded 32708
tight=45: 62 neighbors, +2 orbits, total 1367563, expanded 32709
tight=45: 115 neighbors, +0 orbits, total 1367563, expanded 32710
tight=44: 199 neighbors, +32 orbits, total 1367595, expanded 32711
tight=45: 85 neighbors, +18 orbits, total 1367613, expanded 32712
tight=42: 502 neighbors, +110 orbits, total 1367723, expanded 32713
tight=45: 193 neighbors, +32 orbits, total 1367755, expanded 32714
tight=44: 150 neighbors, +61 orbits, total 1367816, expanded 32715
tight=45: 54 neighbors, +8 orbits, total 1367824, expanded 32716
tight=43: 517 neighbors, +34 orbits, total 1367858, expanded 32717
tight=59: 790 neighbors, +98 orbits, total 1367956, expanded 32718
tight=45: 72 neighbors, +1 orbits, total 1367957, expanded 32719
tight=45: 126 neighbors, +27 orbits, total 1367984, expanded 32720
tight=45: 115 neighbors, +28 orbits, total 1368012, expanded 32721
tight=45: 50 neighbors, +2 orbits, total 1368014, expanded 32722
tight=45: 175 neighbors, +11 orbits, total 1368025, expanded 32723
tight=44: 337 neighbors, +81 orbits, total 1368106, expanded 32724
tight=42: 490 neighbors, +257 orbits, total 1368363, expanded 32725
tight=45: 240 neighbors, +62 orbits, total 1368425, expanded 32726
tight=45: 90 neighbors, +19 orbits, total 1368444, expanded 32727
tight=46: 59 neighbors, +0 orbits, total 1368444, expanded 32728
tight=45: 176 neighbors, +31 orbits, total 1368475, expanded 32729
tight=67: 528 neighbors, +117 orbits, total 1368592, expanded 32730
tight=45: 253 neighbors, +10 orbits, total 1368602, expanded 32731
tight=45: 193 neighbors, +15 orbits, total 1368617, expanded 32732
tight=45: 96 neighbors, +6 orbits, total 1368623, expanded 32733
tight=45: 108 neighbors, +16 orbits, total 1368639, expanded 32734
tight=45: 167 neighbors, +11 orbits, total 1368650, expanded 32735
tight=45: 120 neighbors, +46 orbits, total 1368696, expanded 32736
tight=60: 425 neighbors, +60 orbits, total 1368756, expanded 32737
tight=44: 490 neighbors, +45 orbits, total 1368801, expanded 32738
tight=43: 501 neighbors, +177 orbits, total 1368978, expanded 32739
tight=45: 226 neighbors, +9 orbits, total 1368987, expanded 32740
tight=40: 902 neighbors, +60 orbits, total 1369047, expanded 32741
tight=45: 377 neighbors, +21 orbits, total 1369068, expanded 32742
tight=46: 73 neighbors, +7 orbits, total 1369075, expanded 32743
tight=46: 85 neighbors, +3 orbits, total 1369078, expanded 32744
tight=45: 491 neighbors, +40 orbits, total 1369118, expanded 32745
tight=46: 67 neighbors, +4 orbits, total 1369122, expanded 32746
tight=46: 153 neighbors, +13 orbits, total 1369135, expanded 32747
tight=46: 164 neighbors, +27 orbits, total 1369162, expanded 32748
tight=45: 179 neighbors, +47 orbits, total 1369209, expanded 32749
tight=62: 242 neighbors, +52 orbits, total 1369261, expanded 32750
tight=44: 282 neighbors, +15 orbits, total 1369276, expanded 32751
tight=46: 133 neighbors, +4 orbits, total 1369280, expanded 32752
tight=46: 134 neighbors, +15 orbits, total 1369295, expanded 32753
tight=46: 222 neighbors, +14 orbits, total 1369309, expanded 32754
tight=74: 78 neighbors, +12 orbits, total 1369321, expanded 32755
tight=46: 174 neighbors, +18 orbits, total 1369339, expanded 32756
tight=45: 208 neighbors, +96 orbits, total 1369435, expanded 32757
tight=46: 142 neighbors, +4 orbits, total 1369439, expanded 32758
tight=46: 65 neighbors, +1 orbits, total 1369440, expanded 32759
tight=46: 96 neighbors, +8 orbits, total 1369448, expanded 32760
tight=44: 414 neighbors, +105 orbits, total 1369553, expanded 32761
tight=44: 386 neighbors, +72 orbits, total 1369625, expanded 32762
tight=46: 74 neighbors, +11 orbits, total 1369636, expanded 32763
tight=46: 55 neighbors, +2 orbits, total 1369638, expanded 32764
tight=60: 317 neighbors, +84 orbits, total 1369722, expanded 32765
tight=46: 187 neighbors, +11 orbits, total 1369733, expanded 32766
tight=68: 281 neighbors, +20 orbits, total 1369753, expanded 32767
tight=46: 74 neighbors, +2 orbits, total 1369755, expanded 32768
tight=43: 388 neighbors, +27 orbits, total 1369782, expanded 32769
tight=46: 124 neighbors, +3 orbits, total 1369785, expanded 32770
tight=46: 96 neighbors, +14 orbits, total 1369799, expanded 32771
tight=46: 116 neighbors, +22 orbits, total 1369821, expanded 32772
tight=46: 177 neighbors, +20 orbits, total 1369841, expanded 32773
tight=66: 335 neighbors, +52 orbits, total 1369893, expanded 32774
tight=46: 92 neighbors, +17 orbits, total 1369910, expanded 32775
tight=45: 377 neighbors, +22 orbits, total 1369932, expanded 32776
tight=42: 660 neighbors, +134 orbits, total 1370066, expanded 32777
tight=46: 182 neighbors, +25 orbits, total 1370091, expanded 32778
tight=46: 118 neighbors, +19 orbits, total 1370110, expanded 32779
tight=45: 273 neighbors, +52 orbits, total 1370162, expanded 32780
tight=47: 90 neighbors, +0 orbits, total 1370162, expanded 32781
tight=47: 59 neighbors, +1 orbits, total 1370163, expanded 32782
tight=47: 90 neighbors, +6 orbits, total 1370169, expanded 32783
tight=47: 62 neighbors, +6 orbits, total 1370175, expanded 32784
tight=47: 136 neighbors, +15 orbits, total 1370190, expanded 32785
tight=47: 61 neighbors, +2 orbits, total 1370192, expanded 32786
tight=47: 57 neighbors, +5 orbits, total 1370197, expanded 32787
tight=46: 557 neighbors, +99 orbits, total 1370296, expanded 32788
tight=60: 888 neighbors, +154 orbits, total 1370450, expanded 32789
tight=45: 324 neighbors, +44 orbits, total 1370494, expanded 32790
tight=47: 87 neighbors, +3 orbits, total 1370497, expanded 32791
tight=45: 297 neighbors, +55 orbits, total 1370552, expanded 32792
tight=64: 319 neighbors, +194 orbits, total 1370746, expanded 32793
tight=47: 130 neighbors, +13 orbits, total 1370759, expanded 32794
tight=47: 62 neighbors, +4 orbits, total 1370763, expanded 32795
tight=45: 266 neighbors, +85 orbits, total 1370848, expanded 32796
tight=47: 113 neighbors, +15 orbits, total 1370863, expanded 32797
tight=45: 269 neighbors, +57 orbits, total 1370920, expanded 32798
tight=47: 128 neighbors, +8 orbits, total 1370928, expanded 32799
tight=47: 83 neighbors, +16 orbits, total 1370944, expanded 32800
tight=47: 57 neighbors, +4 orbits, total 1370948, expanded 32801
tight=47: 129 neighbors, +12 orbits, total 1370960, expanded 32802
tight=61: 446 neighbors, +95 orbits, total 1371055, expanded 32803
tight=47: 125 neighbors, +16 orbits, total 1371071, expanded 32804
